L0 = ;d = ;Polymer 
 ; ;TEMP:;ok T:18.7 /0.0 B:0.0 /0.0 T0:18.7 /0.0 @:0 B
 ; ;TEMP:;ok T:18.7 /0.0 B:0.0 /0.0 T0:18.7 /0.0 @:0 B
3697;04:29:17;1,2;0
3675;04:29:18;0,0;0,0
3653;04:29:19;2,6;0,0
3682;04:29:20;1,2;0,0
3672;04:29:21;1,0;0,0
3697;04:29:22;2,2;0,0
3686;04:29:22;3,0;0,0
3682;04:29:23;2,8;0,0
